12192407+2822566 12 19 24.095 +28 22 56.572 0.702 0.707 6.067                                              0.326       2002AJ....123.3356G  0.067 0   0.326       2002AJ....123.3356G 0 0
12194808+5246450 12 19 48.076 +52 46 44.952 0.605 0.611                                                   -0.237 0.050 2014MNRAS.443.2561G        0  -0.237 0.050 2014MNRAS.443.2561G 0 0
12215407+4208018 12 21 54.077 +42 08 01.982 0.662 0.668 6.620                                              0.334       2002AJ....123.3356G  0.031 0   0.334       2002AJ....123.3356G 0 0
12222126+2510118 12 22 21.276 +25 10 11.923 0.607 0.613                                                    0.210 0.050 2014MNRAS.443.2561G        0   0.210 0.050 2014MNRAS.443.2561G 0 0
12230024+6401506 12 23 00.164 +64 01 50.822 0.485 0.495 4.816                                             -0.128 0.130 2014MNRAS.443.2561G  0.180 0  -0.128 0.130 2014MNRAS.443.2561G 0 0
12233316+6711184 12 23 33.221 +67 11 18.281 0.401 0.413 4.824                                             -0.025       2002AJ....123.3356G  0.118 0  -0.025       2002AJ....123.3356G 0 1
12235353+1234491 12 23 53.559 +12 34 48.945 0.649 0.654 6.285                                              0.460       2002AJ....123.3356G -0.061 0   0.460       2002AJ....123.3356G 0 0
12272945+3726332 12 27 29.422 +37 26 33.432 0.441 0.452                                                    0.061 0.160 2014MNRAS.443.2561G        0   0.061 0.160 2014MNRAS.443.2561G 0 0
12285759+0825316 12 28 57.607 +08 25 31.652 0.383 0.396 3.723                                              0.073       2002AJ....123.3356G  0.053 0   0.073       2002AJ....123.3356G 0 1
12291427+5333060 12 29 14.149 +53 33 06.226 0.096 0.122 1.425                                                                                     1  -1.000       1995AJ....110.1838R 0 0
12291453+5332448 12 29 14.411 +53 32 44.981 0.253 0.271 3.972                                                                                     1  -1.000       1995AJ....110.1838R 0 0
12295503+3626421 12 29 55.031 +36 26 42.156 0.478 0.488                                                   -0.049 0.200 2014MNRAS.443.2561G        0  -0.049 0.200 2014MNRAS.443.2561G 0 0
12311578+0848380 12 31 15.804 +08 48 38.371 0.608 0.614 6.595                                              0.127 0.176 2002AJ....123.3356G  0.127 0   0.127 0.176 2002AJ....123.3356G 0 0
12322037+3135593 12 32 20.310 +31 35 59.785 0.420 0.431 4.349                                                                                     1  -1.000       1995AJ....110.1838R 0 0
12331738+0901157 12 33 17.404 +09 01 15.775 0.188 0.210 2.131                                             -4.895 0.790 2002AJ....123.3356G  1.074 0  -4.895 0.790 2002AJ....123.3356G 1 1
12350069+0949425 12 35 00.702 +09 49 42.665 0.478 0.488 5.566                                0.226 0.031   0.145       2002AJ....123.3356G  0.055 0   0.145       2002AJ....123.3356G 0 0
12385241+1141461 12 38 52.433 +11 41 46.279 0.466 0.476 4.267                                              0.022 0.061 2002AJ....123.3356G  0.092 0   0.022 0.061 2002AJ....123.3356G 0 0
12390461+4702234 12 39 04.672 +47 02 23.200 0.405 0.417 5.467                                             -1.310 0.110 2014MNRAS.443.2561G  0.837 0  -1.310 0.110 2014MNRAS.443.2561G 1 0
12424996+4153469 12 42 49.885 +41 53 47.014 0.384 0.397 3.852                                             -3.278 0.140 2014MNRAS.443.2561G  1.346 0  -3.278 0.140 2014MNRAS.443.2561G 1 0
12470102+4637334 12 47 00.979 +46 37 33.143 0.523 0.531 4.798                                              0.210 0.100 2014MNRAS.443.2561G  0.025 0   0.210 0.100 2014MNRAS.443.2561G 0 0
12475664+0945050 12 47 56.656 +09 45 05.032 0.319 0.334 3.591                                              0.026 0.023 2002AJ....123.3356G  0.062 0   0.026 0.023 2002AJ....123.3356G 0 0
12490273+6606366 12 49 02.757 +66 06 36.790 0.443 0.454                                                   -0.439       2002AJ....123.3356G        0  -0.439       2002AJ....123.3356G 0 1
12555681+5055219 12 55 56.813 +50 55 21.972 0.173 0.195 4.343                                0.084 0.044   0.084 0.044 ThisWork             0.021 0   0.084 0.044 ThisWork            0 0
12573935+3513194 12 57 39.313 +35 13 19.227 0.343 0.357                                                   -5.394 0.250 2014MNRAS.443.2561G        0  -5.394 0.250 2014MNRAS.443.2561G 1 0
12574030+3513306 12 57 40.262 +35 13 30.159 0.626 0.632         3.1700 1980PASP...92..188P                -1.567       2002AJ....123.3356G        0  -1.567       2002AJ....123.3356G 1 0
13003350+0541081 13 00 33.511 +05 41 08.069 0.165 0.187 2.710   0.6000 2016ApJ...821...93N  -6.095 0.044  -4.710 0.855 2002AJ....123.3356G  1.310 0  -4.710 0.855 2002AJ....123.3356G 1 0
13004666+1222325 13 00 46.574 +12 22 32.579 0.603 0.609 5.130   2.8890 2007AcA....57..149K                -1.301       2002AJ....123.3356G  0.830 0  -1.301       2002AJ....123.3356G 1 1
13013268+6337496 13 01 32.667 +63 37 49.649 0.341 0.355                                                                                           0  -6.940       2007AJ....133.2825R 1 0
13044662+5554092 13 04 46.584 +55 54 10.096 0.770 0.774                                                    0.200 0.120 2014MNRAS.443.2561G        0   0.200 0.120 2014MNRAS.443.2561G 0 0
13052985+3708107 13 05 29.858 +37 08 10.740 0.606 0.612 5.378  38.9346 2011AJ....141..166H                 0.038       2002AJ....123.3356G  0.151 0   0.038       2002AJ....123.3356G 0 1
13093495+2859065 13 09 34.956 +28 59 06.684 0.163 0.185 3.106   0.2150 2016ApJ...821...93N  -6.103 0.058  -6.103 0.058 ThisWork             1.934 0  -6.103 0.058 ThisWork            1 0
13163284+2752297 13 16 32.848 +27 52 29.685 0.223 0.243 4.403                                                                                     1  -1.000       1995AJ....110.1838R 0 1
13165156+1701000 13 16 51.536 +17 00 59.822 0.542 0.550                                      0.391 0.023   0.135       2002AJ....123.3356G        0   0.135       2002AJ....123.3356G 0 0
13175839+3617574 13 17 58.393 +36 17 57.005 0.511 0.520        50.0711 2011AJ....141..166H                 0.239 0.060 2014MNRAS.443.2561G        0   0.239 0.060 2014MNRAS.443.2561G 0 0
13193356+3506373 13 19 33.591 +35 06 36.804 0.665 0.671 5.667                                              0.210       2002AJ....123.3356G  0.098 0   0.210       2002AJ....123.3356G 0 0
13193466+3506258 13 19 34.691 +35 06 25.254 0.357 0.370 4.381                                              0.004       2002AJ....123.3356G  0.090 0   0.004       2002AJ....123.3356G 0 0
13194014+3320477 13 19 40.137 +33 20 47.561 0.602 0.609                                                    0.284 0.006 2002AJ....123.3356G        0   0.284 0.006 2002AJ....123.3356G 0 0
13205797+3416446 13 20 58.036 +34 16 44.315 0.542 0.550 5.404                                              0.204       2002AJ....123.3356G  0.037 0   0.204       2002AJ....123.3356G 0 0
13225673+2428034 13 22 56.735 +24 28 03.529 0.247 0.266 3.799                                              0.003       2002AJ....123.3356G  0.065 0   0.003       2002AJ....123.3356G 0 0
13292131+1126264 13 29 21.308 +11 26 26.750 0.354 0.368 4.930                                             -0.108 0.190 2014MNRAS.443.2561G  0.156 0  -0.108 0.190 2014MNRAS.443.2561G 0 0
13295979+1022376 13 29 59.770 +10 22 38.269 0.524 0.532 6.040                                              0.169 0.046 2002AJ....123.3356G  0.056 0   0.169 0.046 2002AJ....123.3356G 0 0
13303106+1909340 13 30 31.067 +19 09 34.126 0.143 0.167 3.090                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13324460+1648397 13 32 44.644 +16 48 39.332 0.348 0.362 4.675                                             -0.386 0.120 2014MNRAS.443.2561G  0.278 0  -0.386 0.120 2014MNRAS.443.2561G 0 0
13342150+0440026 13 34 21.492 +04 40 02.744 0.719 0.724 6.925                                              0.314       2002AJ....123.3356G  0.104 0   0.314       2002AJ....123.3356G 0 0
13372875+3543039 13 37 28.767 +35 43 04.036 0.592 0.598                                                    0.271 0.006 2002AJ....123.3356G        0   0.271 0.006 2002AJ....123.3356G 0 0
13375120+4808174 13 37 51.236 +48 08 17.090 0.778 0.782                                                    0.233       2002AJ....123.3356G        0   0.233       2002AJ....123.3356G 0 1
13392410+4611114 13 39 24.097 +46 11 11.298 0.504 0.513                                                    0.186       2002AJ....123.3356G        0   0.186       2002AJ....123.3356G 0 1
13400898+4346377 13 40 08.829 +43 46 38.275 0.322 0.337 3.609                                              0.041 0.120 2014MNRAS.443.2561G  0.058 0   0.041 0.120 2014MNRAS.443.2561G 0 0
13401891+4712296 13 40 18.963 +47 12 28.793 0.159 0.182 2.957                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13411167+3001259 13 41 11.464 +30 01 26.265 0.116 0.141 3.195                                                                                     1  -1.000       1995AJ....110.1838R 0 0
13424328+3317255 13 42 43.266 +33 17 24.184 0.264 0.281 3.680                                             -0.038 0.056 2002AJ....123.3356G  0.081 0  -0.038 0.056 2002AJ....123.3356G 0 0
13442828+5141086 13 44 28.310 +51 41 08.594 0.365 0.379 4.833                                             -0.188 0.140 2014MNRAS.443.2561G  0.193 0  -0.188 0.140 2014MNRAS.443.2561G 0 1
13450502+1747105 13 45 05.080 +17 47 07.277 0.525 0.533 6.874                                              0.184       2002AJ....123.3356G  0.055 0   0.184       2002AJ....123.3356G 0 0
13454354+1453317 13 45 43.748 +14 53 29.667 0.499 0.508 5.524                                0.294 0.022   0.196 0.031 2002AJ....123.3356G  0.030 0   0.196 0.031 2002AJ....123.3356G 0 0
13472878+0618564 13 47 28.805 +06 18 56.363 0.744 0.749 7.809                                              1.034 0.100 2015A&A...577A.128A -0.409 0   1.034 0.100 2015A&A...577A.128A 0 0
13481341+2336486 13 48 13.413 +23 36 48.740 0.121 0.146 2.273                               -0.119 0.044  -0.119 0.044 ThisWork             0.047 0  -0.119 0.044 ThisWork            0 0
13515995+4957033 13 52 00.002 +49 57 03.308 0.708 0.713                                                    0.322       2002AJ....123.3356G        0   0.322       2002AJ....123.3356G 0 0
13525004+6537197 13 52 50.056 +65 37 19.827 0.531 0.539 5.144                                             -0.009 0.200 2014MNRAS.443.2561G  0.142 0  -0.009 0.200 2014MNRAS.443.2561G 0 0
13532757+1256345 13 53 27.568 +12 56 33.363 0.751 0.755 6.238                                              0.499       2002AJ....123.3356G  0.014 0   0.499       2002AJ....123.3356G 0 0
13534717+7851069 13 53 47.150 +78 51 06.783 0.677 0.682                                                    0.271       2002AJ....123.3356G        0   0.271       2002AJ....123.3356G 0 0
13581392+1234438 13 58 13.933 +12 34 43.788 0.224 0.244                                                    0.044       2002AJ....123.3356G        0   0.044       2002AJ....123.3356G 0 0
14021961+1341229 14 02 19.622 +13 41 22.644 0.608 0.614 6.010                                              0.234       2002AJ....123.3356G  0.052 0   0.234       2002AJ....123.3356G 0 0
14023324+4620266 14 02 33.015 +46 20 27.388 0.617 0.623                                                    0.122       2002AJ....123.3356G        0   0.122       2002AJ....123.3356G 0 0
14023312+4620239 14 02 33.139 +46 20 23.675 0.627 0.632                                                    0.048       2002AJ....123.3356G        0   0.048       2002AJ....123.3356G 0 0
14081297+8035500 14 08 12.994 +80 35 50.228 0.614 0.621 5.698                                              0.231       2002AJ....123.3356G  0.054 0   0.231       2002AJ....123.3356G 0 0
14082273+7551071 14 08 22.675 +75 51 07.377 0.445 0.456 5.522                                             -0.108 0.110 2014MNRAS.443.2561G  0.188 0  -0.108 0.110 2014MNRAS.443.2561G 0 0
14151707+4500536 14 15 16.992 +45 00 53.183 0.562 0.570 4.377                                              0.190 0.100 2014MNRAS.443.2561G  0.042 0   0.190 0.100 2014MNRAS.443.2561G 0 0
14153253+0439312 14 15 32.545 +04 39 31.391 0.182 0.204 2.810                                                                                     1  -1.000       1995AJ....110.1838R 0 0
14170294+3142472 14 17 02.861 +31 42 46.951 0.359 0.372 2.898                                             -4.636 0.333 2002AJ....123.3356G  1.404 0  -4.636 0.333 2002AJ....123.3356G 1 1
14245599+0853155 14 24 55.978 +08 53 15.590 0.309 0.325 4.438                                              0.041 0.110 2014MNRAS.443.2561G  0.069 0   0.041 0.110 2014MNRAS.443.2561G 0 0
14251160+5149535 14 25 11.585 +51 49 53.332 0.403 0.415                                                    0.118       2002AJ....123.3356G        0   0.118       2002AJ....123.3356G 0 0
14254349+2337010 14 25 43.474 +23 37 01.528 0.675 0.680 6.062                                              0.341       2002AJ....123.3356G  0.033 0   0.341       2002AJ....123.3356G 0 0
14254667+2337133 14 25 46.650 +23 37 13.698 0.640 0.646 5.694                                              0.280       2002AJ....123.3356G  0.042 0   0.280       2002AJ....123.3356G 0 0
14283182+4554326 14 28 31.689 +45 54 32.770 0.126 0.151 1.739                                                                                     1  -1.000       1995AJ....110.1838R 0 0
14284323+3310391 14 28 43.240 +33 10 39.286 0.065 0.093 0.339                                                                                     0  -5.760       2007ApJ...656.1121R 1 0
14292971+1531578 14 29 29.732 +15 31 57.151 0.515 0.523 5.143                                              0.179       2002AJ....123.3356G  0.041 0   0.179       2002AJ....123.3356G 0 0
14303787+5943249 14 30 37.786 +59 43 25.071 0.081 0.109 0.813                                                                                     0  -3.350       1995AJ....110.1838R 1 0
14321453+4939058 14 32 14.538 +49 39 05.781 0.234 0.253 4.229                                                                                     1  -1.000       1995AJ....110.1838R 0 0
